word1	len	pos1	priorpolarity	rel	stemmed1
thinkable	1	adj	positive	strongsubj	n
thinkable	1	noun	positive	strongsubj	n
thinking	1	adj	neutral	strongsubj	n
thinking	1	noun	neutral	strongsubj	n
thirst	1	noun	negative	strongsubj	n
thirst	1	verb	negative	strongsubj	y
thorny	1	adj	negative	strongsubj	n
thorny	1	noun	negative	strongsubj	n
thorough	1	adj	positive	weaksubj	n
though	1	anypos	neutral	strongsubj	n
thought	1	adj	neutral	weaksubj	n
thought	1	noun	neutral	weaksubj	n
thoughtful	1	adj	positive	strongsubj	n
thoughtfully	1	adverb	positive	strongsubj	n
thoughtfulness	1	noun	positive	strongsubj	n
thoughtless	1	adj	negative	strongsubj	n
thoughtlessly	1	anypos	negative	strongsubj	n
thoughtlessness	1	noun	negative	strongsubj	n
thrash	1	verb	negative	weaksubj	y
threat	1	adj	negative	weaksubj	n
threat	1	noun	negative	weaksubj	n
threaten	1	verb	negative	weaksubj	y
threatening	1	adj	negative	weaksubj	n
threatening	1	noun	negative	weaksubj	n
threats	1	adj	negative	weaksubj	n
threats	1	noun	negative	weaksubj	n
thrift	1	noun	positive	weaksubj	n
thrifty	1	adj	positive	weaksubj	n
thrill	1	noun	positive	strongsubj	n
thrill	1	verb	positive	strongsubj	y
thrilling	1	anypos	positive	strongsubj	n
thrillingly	1	anypos	positive	strongsubj	n
thrills	1	noun	positive	strongsubj	n
thrive	1	verb	positive	weaksubj	y
thriving	1	adj	positive	weaksubj	n
throttle	1	verb	negative	strongsubj	y
throw	1	verb	negative	weaksubj	y
thumb	1	verb	negative	weaksubj	y
thumbs	1	adj	negative	weaksubj	n
thumbs	1	noun	negative	weaksubj	n
thus	1	anypos	neutral	strongsubj	y
thusly	1	anypos	neutral	strongsubj	n
thwart	1	verb	negative	strongsubj	y
tickle	1	verb	positive	weaksubj	y
tidy	1	adj	positive	strongsubj	n
time-honored	1	adj	positive	strongsubj	n
timely	1	adj	positive	weaksubj	n
timid	1	adj	negative	strongsubj	n
timidity	1	noun	negative	strongsubj	n
timidly	1	adverb	negative	strongsubj	n
timidness	1	noun	negative	strongsubj	n
tingle	1	verb	positive	strongsubj	y
tint	1	verb	neutral	strongsubj	y
tiny	1	adj	negative	weaksubj	n
tire	1	verb	negative	weaksubj	y
tired	1	adj	negative	strongsubj	n
tiresome	1	adj	negative	strongsubj	n
tiring	1	adj	negative	strongsubj	n
tiring	1	noun	negative	strongsubj	n
tiringly	1	anypos	negative	strongsubj	n
titillate	1	verb	positive	weaksubj	y
titillating	1	anypos	positive	strongsubj	n
titillatingly	1	anypos	positive	strongsubj	n
toast	1	verb	positive	strongsubj	y
togetherness	1	noun	positive	strongsubj	n
toil	1	verb	negative	strongsubj	y
tolerable	1	adj	positive	strongsubj	n
tolerably	1	adverb	positive	strongsubj	n
tolerance	1	adj	positive	strongsubj	n
tolerance	1	noun	positive	strongsubj	n
tolerant	1	adj	positive	weaksubj	n
tolerantly	1	anypos	positive	strongsubj	n
tolerate	1	verb	positive	weaksubj	y
toleration	1	noun	positive	weaksubj	n
toll	1	adj	negative	weaksubj	n
toll	1	noun	negative	weaksubj	n
too	1	anypos	negative	weaksubj	y
top	1	adj	positive	weaksubj	n
topple	1	verb	negative	weaksubj	y
torment	1	noun	negative	strongsubj	n
torment	1	verb	negative	strongsubj	y
tormented	1	adj	negative	strongsubj	n
torrent	1	noun	negative	strongsubj	n
torrid	1	anypos	positive	strongsubj	n
torridly	1	anypos	positive	strongsubj	n
torture	1	noun	negative	weaksubj	n
torture	1	verb	negative	weaksubj	y
tortured	1	adj	negative	weaksubj	n
tortuous	1	adj	negative	strongsubj	n
torturous	1	adj	negative	strongsubj	n
torturously	1	anypos	negative	strongsubj	n
totalitarian	1	adj	negative	weaksubj	n
tradition	1	noun	positive	weaksubj	n
traditional	1	adj	positive	weaksubj	n
touch	1	verb	neutral	weaksubj	y
touches	1	adj	neutral	strongsubj	n
touches	1	noun	neutral	strongsubj	n
touchy	1	adj	negative	strongsubj	n
toughness	1	adj	negative	strongsubj	n
toughness	1	noun	negative	strongsubj	n
toxic	1	adj	negative	weaksubj	n
traduce	1	verb	negative	strongsubj	y
tragedy	1	adj	negative	weaksubj	n
tragedy	1	noun	negative	weaksubj	n
tragic	1	adj	negative	strongsubj	n
tragically	1	anypos	negative	strongsubj	n
traitor	1	noun	negative	strongsubj	n
traitorous	1	adj	negative	strongsubj	n
traitorously	1	adj	negative	strongsubj	n
traitorously	1	anypos	negative	strongsubj	n
tramp	1	noun	negative	strongsubj	n
trample	1	verb	negative	strongsubj	y
tranquil	1	adj	positive	strongsubj	n
tranquility	1	adj	positive	strongsubj	n
tranquility	1	noun	positive	strongsubj	n
transgress	1	verb	negative	weaksubj	y
transgression	1	noun	negative	weaksubj	n
transparency	1	adj	neutral	weaksubj	n
transparency	1	noun	neutral	weaksubj	n
transparent	1	adj	neutral	weaksubj	n
transparent	1	noun	neutral	weaksubj	n
transport	1	verb	neutral	weaksubj	y
trauma	1	adj	negative	strongsubj	n
trauma	1	noun	negative	strongsubj	n
traumatic	1	adj	negative	strongsubj	n
traumatic	1	anypos	negative	strongsubj	n
traumatically	1	anypos	negative	strongsubj	n
traumatize	1	verb	negative	strongsubj	y
traumatized	1	adj	negative	strongsubj	n
travesties	1	noun	negative	strongsubj	n
travesty	1	noun	negative	strongsubj	n
travesty	1	verb	negative	strongsubj	y
treacherous	1	adj	negative	weaksubj	n
treacherously	1	adverb	negative	weaksubj	n
treachery	1	noun	negative	strongsubj	n
treason	1	noun	negative	strongsubj	n
treasonous	1	adj	negative	strongsubj	n
treasure	1	verb	positive	strongsubj	y
treat	1	noun	positive	weaksubj	n
tremendous	1	anypos	positive	strongsubj	n
tremendously	1	anypos	positive	strongsubj	y
trendy	1	adj	positive	strongsubj	n
trepidation	1	noun	positive	strongsubj	n
trial	1	noun	negative	weaksubj	n
tribute	1	noun	positive	strongsubj	n
trick	1	adj	negative	strongsubj	n
trick	1	noun	negative	strongsubj	n
tricky	1	adj	negative	strongsubj	n
tricky	1	noun	negative	strongsubj	n
trickery	1	noun	negative	strongsubj	n
trim	1	adj	positive	weaksubj	n
triumph	1	noun	positive	strongsubj	n
triumph	1	verb	positive	strongsubj	y
triumphal	1	adj	positive	strongsubj	n
triumphant	1	adj	positive	strongsubj	n
triumphant	1	verb	positive	strongsubj	y
triumphantly	1	anypos	positive	strongsubj	n
trivial	1	adj	negative	strongsubj	n
trivial	1	noun	negative	strongsubj	n
trivialize	1	verb	negative	strongsubj	y
trivially	1	anypos	negative	strongsubj	n
trouble	1	adj	negative	weaksubj	n
trouble	1	anypos	negative	strongsubj	y
trouble	1	noun	negative	weaksubj	n
trouble	1	verb	negative	weaksubj	y
troublemaker	1	adj	negative	strongsubj	n
troublemaker	1	noun	negative	strongsubj	n
troublesome	1	adj	negative	strongsubj	n
troublesome	1	anypos	negative	strongsubj	n
troublesomely	1	anypos	negative	strongsubj	n
troubling	1	anypos	negative	strongsubj	y
troublingly	1	anypos	negative	strongsubj	y
truant	1	adj	negative	weaksubj	n
truculent	1	adj	positive	strongsubj	n
truculently	1	anypos	positive	strongsubj	n
true	1	anypos	positive	strongsubj	n
truly	1	anypos	positive	strongsubj	n
trump	1	verb	positive	strongsubj	y
trumpet	1	verb	positive	strongsubj	y
trust	1	adj	positive	weaksubj	n
trust	1	noun	positive	weaksubj	n
trust	1	verb	positive	weaksubj	y
trusting	1	anypos	positive	strongsubj	n
trustingly	1	anypos	positive	strongsubj	n
trustworthiness	1	noun	positive	strongsubj	n
trustworthy	1	adj	positive	strongsubj	n
truth	1	anypos	positive	strongsubj	y
truthful	1	adj	positive	strongsubj	n
truthfully	1	adverb	positive	strongsubj	n
truthfulness	1	noun	positive	strongsubj	n
try	1	verb	negative	weaksubj	y
trying	1	adj	negative	weaksubj	n
tumultuous	1	adj	negative	weaksubj	n
turbulent	1	adj	negative	weaksubj	n
turmoil	1	noun	negative	strongsubj	n
twinkly	1	anypos	positive	strongsubj	y
twist	1	noun	negative	strongsubj	n
twist	1	verb	negative	strongsubj	y
twisted	1	adj	negative	strongsubj	n
twists	1	adj	negative	weaksubj	n
twists	1	noun	negative	weaksubj	n
tyrannical	1	adj	negative	strongsubj	n
tyrannically	1	anypos	negative	strongsubj	n
tyranny	1	noun	negative	strongsubj	n
tyrant	1	noun	negative	strongsubj	n
ugh	1	anypos	negative	strongsubj	y
ugliness	1	adj	negative	strongsubj	n
ugliness	1	noun	negative	strongsubj	n
ugly	1	adj	negative	strongsubj	n
ulterior	1	adj	negative	strongsubj	n
ultimate	1	anypos	positive	strongsubj	n
ultimately	1	anypos	positive	strongsubj	n
ultimatum	1	noun	negative	strongsubj	n
ultimatums	1	adj	negative	strongsubj	n
ultimatums	1	noun	negative	strongsubj	n
ultra	1	adj	positive	strongsubj	n
ultra-hardline	1	adj	negative	strongsubj	n
ultra-hardline	1	noun	negative	strongsubj	n
unabashed	1	adj	positive	strongsubj	n
unabashedly	1	anypos	positive	strongsubj	n
unable	1	adj	negative	weaksubj	n
unacceptable	1	adj	negative	strongsubj	n
unacceptablely	1	anypos	negative	strongsubj	n
unaccustomed	1	adj	negative	weaksubj	n
unanimous	1	adj	positive	strongsubj	n
unassailable	1	adj	positive	strongsubj	n
unassailable	1	noun	positive	strongsubj	n
unattractive	1	adj	negative	strongsubj	n
unaudited	1	adj	neutral	weaksubj	n
unauthentic	1	adj	negative	weaksubj	n
unavailable	1	adj	negative	weaksubj	n
unavoidable	1	adj	negative	weaksubj	n
unavoidably	1	adverb	negative	weaksubj	n
unbiased	1	adj	positive	weaksubj	n
unbearable	1	adj	negative	strongsubj	n
unbearablely	1	adverb	negative	strongsubj	n
unbelievable	1	anypos	negative	strongsubj	n
unbelievably	1	anypos	negative	strongsubj	n
unbosom	1	verb	positive	strongsubj	y
unbound	1	adj	positive	weaksubj	n
unbroken	1	adj	positive	weaksubj	n
uncertain	1	adj	negative	weaksubj	n
uncivil	1	adj	negative	strongsubj	n
uncivilized	1	adj	negative	strongsubj	n
uncivilized	1	noun	negative	strongsubj	n
unclean	1	adj	negative	strongsubj	n
unclear	1	adj	negative	weaksubj	n
uncollectible	1	adj	negative	weaksubj	n
uncomfortable	1	adj	negative	weaksubj	n
uncommon	1	adj	positive	strongsubj	n
uncommonly	1	anypos	positive	strongsubj	n
uncompetitive	1	adj	negative	weaksubj	n
uncompromising	1	adj	negative	strongsubj	n
uncompromisingly	1	anypos	negative	strongsubj	n
unconcerned	1	adj	positive	strongsubj	n
unconditional	1	adj	positive	weaksubj	n
unconfirmed	1	adj	negative	weaksubj	n
unconstitutional	1	adj	negative	weaksubj	n
uncontrolled	1	adj	negative	weaksubj	n
unconventional	1	adj	positive	weaksubj	n
unconvincing	1	adj	negative	strongsubj	n
unconvincingly	1	anypos	negative	strongsubj	n
uncouth	1	adj	negative	strongsubj	n
undaunted	1	adj	positive	strongsubj	n
undecided	1	adj	negative	weaksubj	n
undefined	1	adj	negative	weaksubj	n
undependability	1	noun	negative	strongsubj	n
undependable	1	adj	negative	strongsubj	n
underdog	1	adj	negative	strongsubj	n
underdog	1	noun	negative	strongsubj	n
underestimate	1	verb	negative	strongsubj	y
underlings	1	adj	negative	strongsubj	n
underlings	1	noun	negative	strongsubj	n
undermine	1	verb	negative	strongsubj	y
underpaid	1	adj	negative	weaksubj	n
understand	1	verb	positive	strongsubj	y
understandable	1	adj	positive	strongsubj	n
understanding	1	adj	positive	weaksubj	n
understanding	1	noun	positive	weaksubj	n
understood	1	verb	positive	strongsubj	n
understate	1	verb	positive	strongsubj	y
understated	1	anypos	positive	strongsubj	n
understatedly	1	anypos	positive	strongsubj	n
undesirable	1	adj	negative	strongsubj	n
undetermined	1	adj	negative	weaksubj	n
undid	1	verb	negative	weaksubj	n
undignified	1	adj	negative	strongsubj	n
undisputable	1	anypos	positive	strongsubj	n
undisputably	1	anypos	positive	strongsubj	n
undisputed	1	adj	positive	weaksubj	n
undo	1	verb	negative	weaksubj	n
undocumented	1	adj	negative	weaksubj	n
undone	1	verb	negative	weaksubj	n
undoubted	1	adj	positive	strongsubj	n
undoubtedly	1	adverb	positive	strongsubj	n
undue	1	adj	negative	strongsubj	n
unease	1	adj	negative	strongsubj	n
unease	1	noun	negative	strongsubj	n
uneasily	1	anypos	negative	strongsubj	n
uneasiness	1	adj	negative	strongsubj	n
uneasiness	1	noun	negative	strongsubj	n
uneasy	1	adj	negative	strongsubj	n
uneconomical	1	adj	negative	weaksubj	n
unencumbered	1	adj	positive	weaksubj	n
unequal	1	anypos	negative	strongsubj	y
unequivocal	1	anypos	positive	strongsubj	n
unequivocal	1	anypos	positive	strongsubj	y
unequivocally	1	anypos	positive	strongsubj	y
unethical	1	adj	negative	strongsubj	n
uneven	1	adj	negative	weaksubj	n
uneventful	1	adj	negative	weaksubj	n
unexpected	1	adj	negative	weaksubj	n
unexpectedly	1	anypos	negative	strongsubj	y
unexplained	1	adj	negative	weaksubj	n
unfair	1	adj	negative	strongsubj	n
unfairly	1	adverb	negative	strongsubj	n
unfaithful	1	adj	negative	strongsubj	n
unfaithfully	1	adverb	negative	strongsubj	n
unfamiliar	1	anypos	negative	weaksubj	n
unfavorable	1	anypos	negative	strongsubj	n
unfazed	1	anypos	positive	strongsubj	n
unfeeling	1	adj	negative	strongsubj	n
unfettered	1	adj	positive	strongsubj	n
unfinished	1	adj	negative	weaksubj	n
unfit	1	adj	negative	strongsubj	n
unforeseen	1	adj	negative	weaksubj	n
unforgettable	1	adj	positive	strongsubj	n
unfortunate	1	anypos	negative	strongsubj	n
unfortunately	1	anypos	negative	strongsubj	y
unfounded	1	adj	negative	strongsubj	n
unfriendly	1	adj	negative	strongsubj	n
unfulfilled	1	adj	negative	weaksubj	n
unfunded	1	adj	negative	weaksubj	n
ungrateful	1	adj	negative	strongsubj	n
ungovernable	1	adj	negative	strongsubj	n
ungovernable	1	noun	negative	strongsubj	n
unhappily	1	adverb	negative	strongsubj	n
unhappiness	1	noun	negative	strongsubj	n
unhappy	1	adj	negative	strongsubj	n
unhealthy	1	adj	negative	weaksubj	n
uniform	1	adj	positive	weaksubj	n
uniformly	1	adverb	positive	weaksubj	n
unilateralism	1	adj	negative	strongsubj	n
unilateralism	1	noun	negative	strongsubj	n
unimaginable	1	adj	negative	strongsubj	n
unimaginably	1	anypos	negative	strongsubj	n
unimportant	1	adj	negative	strongsubj	n
uninformed	1	adj	negative	weaksubj	n
uninsured	1	adj	negative	weaksubj	n
unipolar	1	adj	negative	strongsubj	n
unipolar	1	noun	negative	strongsubj	n
unique	1	adj	positive	weaksubj	n
unity	1	adj	positive	weaksubj	n
unity	1	noun	positive	weaksubj	n
universal	1	adj	positive	weaksubj	n
unjust	1	adj	negative	strongsubj	n
unjustifiable	1	adj	negative	strongsubj	n
unjustifiably	1	anypos	negative	strongsubj	n
unjustified	1	adj	negative	weaksubj	n
unjustly	1	anypos	negative	strongsubj	y
unkind	1	adj	negative	strongsubj	n
unkindly	1	adverb	negative	strongsubj	n
unlamentable	1	anypos	negative	strongsubj	n
unlamentably	1	anypos	negative	strongsubj	n
unlawful	1	adj	negative	weaksubj	n
unlawfully	1	adverb	negative	weaksubj	n
unlawfulness	1	adj	negative	weaksubj	n
unlawfulness	1	noun	negative	weaksubj	n
unleash	1	verb	negative	strongsubj	y
unlicensed	1	adj	negative	weaksubj	n
unlikely	1	anypos	negative	weaksubj	y
unlimited	1	adj	positive	weaksubj	n
unlucky	1	adj	negative	strongsubj	n
unmoved	1	adj	negative	weaksubj	n
unnatural	1	anypos	negative	weaksubj	n
unnaturally	1	anypos	negative	strongsubj	y
unnecessary	1	adj	negative	weaksubj	n
unneeded	1	adj	negative	weaksubj	n
unnerve	1	verb	negative	strongsubj	y
unnerved	1	adj	negative	strongsubj	n
unnerving	1	anypos	negative	strongsubj	n
unnervingly	1	anypos	negative	strongsubj	n
unnoticed	1	adj	negative	weaksubj	n
unobserved	1	adj	negative	weaksubj	n
unorthodox	1	adj	negative	strongsubj	n
unorthodoxy	1	noun	negative	strongsubj	n
unparalleled	1	adj	positive	strongsubj	n
unpleasant	1	adj	negative	strongsubj	n
unpleasantries	1	adj	negative	strongsubj	n
unpleasantries	1	noun	negative	strongsubj	n
unpopular	1	adj	negative	strongsubj	n
unprecedent	1	adj	negative	strongsubj	n
unprecedented	1	anypos	negative	strongsubj	n
unpredictable	1	adj	negative	weaksubj	n
unprepared	1	adj	negative	weaksubj	n
unpretentious	1	adj	positive	strongsubj	n
unproductive	1	adj	negative	weaksubj	n
unprofitable	1	adj	negative	weaksubj	n
unqualified	1	adj	negative	strongsubj	n
unquestionable	1	anypos	positive	strongsubj	y
unquestionably	1	anypos	positive	strongsubj	y
unravel	1	adj	negative	strongsubj	n
unravel	1	noun	negative	strongsubj	n
unraveled	1	adj	negative	weaksubj	n
unrealistic	1	adj	negative	strongsubj	n
unreasonable	1	adj	negative	strongsubj	n
unreasonable	1	anypos	negative	weaksubj	y
unreasonably	1	anypos	negative	strongsubj	n
unrelenting	1	adj	negative	strongsubj	n
unrelenting	1	anypos	negative	strongsubj	y
unrelentingly	1	anypos	negative	strongsubj	n
unreliability	1	adj	negative	strongsubj	n
unreliability	1	noun	negative	strongsubj	n
unreliable	1	adj	negative	strongsubj	n
unresolved	1	adj	negative	weaksubj	n
unrest	1	noun	negative	strongsubj	n
unrestricted	1	adj	positive	weaksubj	n
unruly	1	adj	negative	strongsubj	n
unsafe	1	adj	negative	weaksubj	n
unsatisfactory	1	adj	negative	weaksubj	n
unsavory	1	adj	negative	strongsubj	n
unscathed	1	adj	positive	weaksubj	n
unscrupulous	1	adj	negative	strongsubj	n
unscrupulously	1	anypos	negative	strongsubj	n
unseemly	1	anypos	negative	strongsubj	y
unselfish	1	adj	positive	strongsubj	n
unsettle	1	verb	negative	strongsubj	y
unsettled	1	adj	negative	weaksubj	n
unsettling	1	anypos	negative	strongsubj	y
unsettlingly	1	anypos	negative	strongsubj	n
unskilled	1	adj	negative	weaksubj	n
unsophisticated	1	adj	negative	strongsubj	n
unsound	1	adj	negative	strongsubj	n
unspeakable	1	adj	negative	strongsubj	n
unspeakablely	1	adverb	negative	strongsubj	n
unspecified	1	adj	negative	weaksubj	n
unstable	1	adj	negative	weaksubj	n
unsteadily	1	adverb	negative	weaksubj	n
unsteadiness	1	noun	negative	weaksubj	n
unsteady	1	adj	negative	weaksubj	n
unsuccessful	1	adj	negative	weaksubj	n
unsuccessfully	1	adverb	negative	weaksubj	n
unsupported	1	adj	negative	weaksubj	n
unsure	1	adj	negative	weaksubj	n
unsuspecting	1	adj	negative	strongsubj	n
unsustainable	1	adj	negative	weaksubj	n
untenable	1	adj	negative	strongsubj	n
untested	1	adj	negative	weaksubj	n
unthinkable	1	adj	negative	strongsubj	n
unthinkably	1	anypos	negative	strongsubj	n
untimely	1	adj	negative	strongsubj	n
untouched	1	adj	positive	weaksubj	n
untrained	1	adj	positive	weaksubj	n
untrue	1	anypos	negative	strongsubj	n
untrustworthy	1	adj	negative	strongsubj	n
untruthful	1	adj	negative	strongsubj	n
unusual	1	anypos	negative	weaksubj	n
unusually	1	anypos	negative	strongsubj	n
unwanted	1	adj	negative	strongsubj	n
unwarranted	1	adj	negative	strongsubj	n
unwelcome	1	anypos	negative	strongsubj	n
unwieldy	1	adj	negative	strongsubj	n
unwilling	1	adj	negative	strongsubj	n
unwillingly	1	adverb	negative	strongsubj	n
unwillingness	1	noun	negative	strongsubj	n
unwise	1	adj	negative	strongsubj	n
unwisely	1	adverb	negative	strongsubj	n
unworkable	1	adj	negative	strongsubj	n
unworthy	1	adj	negative	strongsubj	n
unyielding	1	adj	negative	strongsubj	n
upbeat	1	adj	positive	strongsubj	n
upbraid	1	verb	negative	strongsubj	y
upfront	1	adj	positive	weaksubj	n
upgrade	1	verb	positive	weaksubj	y
upheaval	1	noun	negative	strongsubj	n
upheld	1	verb	positive	strongsubj	n
uphold	1	verb	positive	strongsubj	n
uplift	1	verb	positive	weaksubj	y
uplifting	1	anypos	positive	strongsubj	n
upliftingly	1	anypos	positive	strongsubj	y
upliftment	1	adj	positive	strongsubj	n
upliftment	1	noun	positive	strongsubj	n
upright	1	adj	positive	weaksubj	n
uprising	1	noun	negative	weaksubj	n
uproar	1	noun	negative	strongsubj	n
uproarious	1	anypos	negative	strongsubj	n
uproariously	1	anypos	negative	strongsubj	n
uproarous	1	adj	negative	strongsubj	n
uproarously	1	anypos	negative	strongsubj	n
uproot	1	verb	negative	weaksubj	y
upscale	1	adj	positive	weaksubj	n
upset	1	adj	negative	weaksubj	n
upset	1	verb	negative	weaksubj	y
upsetting	1	adj	negative	strongsubj	n
upsetting	1	anypos	negative	strongsubj	y
upsettingly	1	anypos	negative	strongsubj	n
upside	1	adj	positive	strongsubj	n
upside	1	noun	positive	strongsubj	n
upward	1	adj	positive	weaksubj	n
urge	1	verb	positive	strongsubj	y
urgency	1	adj	negative	strongsubj	n
urgency	1	noun	negative	strongsubj	n
urgent	1	adj	negative	weaksubj	n
urgent	1	noun	negative	weaksubj	n
urgently	1	adverb	negative	weaksubj	n
usable	1	adj	positive	weaksubj	n
useful	1	adj	positive	weaksubj	n
usefulness	1	noun	positive	weaksubj	n
useless	1	adj	negative	weaksubj	n
usurp	1	verb	negative	strongsubj	y
usurper	1	noun	negative	strongsubj	n
utilitarian	1	adj	positive	weaksubj	n
utmost	1	adj	positive	strongsubj	n
utter	1	adj	negative	strongsubj	n
utterances	1	adj	neutral	strongsubj	n
utterances	1	noun	neutral	strongsubj	n
